Nivel,Fecha y hora,Origen,Id. del evento,Categoría de la tarea
Advertencia,21/11/2024 3:58:31,vmauthd,1000,Ninguno,SSLConfigLoad: Failed to load OpenSSL config file.

Error,21/11/2024 3:58:30,EventLog,6008,Ninguno,El cierre anterior del sistema a las 12:41:15 a. m. del ‎21/‎11/‎2024 resultó inesperado.
Advertencia,21/11/2024 3:58:29,LsaSrv,6155,Ninguno,"El paquete LSA no está firmado como se esperaba. Esto puede provocar un comportamiento inesperado con Credential Guard.

PackageName: msv1_0"
Advertencia,21/11/2024 3:58:29,LsaSrv,6155,Ninguno,"El paquete LSA no está firmado como se esperaba. Esto puede provocar un comportamiento inesperado con Credential Guard.

PackageName: sfapm"
Advertencia,21/11/2024 3:58:29,LsaSrv,6155,Ninguno,"El paquete LSA no está firmado como se esperaba. Esto puede provocar un comportamiento inesperado con Credential Guard.

PackageName: schannel"
Advertencia,21/11/2024 3:58:29,LsaSrv,6155,Ninguno,"El paquete LSA no está firmado como se esperaba. Esto puede provocar un comportamiento inesperado con Credential Guard.

PackageName: wdigest"
Advertencia,21/11/2024 3:58:29,LsaSrv,6155,Ninguno,"El paquete LSA no está firmado como se esperaba. Esto puede provocar un comportamiento inesperado con Credential Guard.

PackageName: cloudap"
Advertencia,21/11/2024 3:58:29,LsaSrv,6155,Ninguno,"El paquete LSA no está firmado como se esperaba. Esto puede provocar un comportamiento inesperado con Credential Guard.

PackageName: pku2u"
Advertencia,21/11/2024 3:58:29,LsaSrv,6155,Ninguno,"El paquete LSA no está firmado como se esperaba. Esto puede provocar un comportamiento inesperado con Credential Guard.

PackageName: tspkg"
Advertencia,21/11/2024 3:58:29,LsaSrv,6155,Ninguno,"El paquete LSA no está firmado como se esperaba. Esto puede provocar un comportamiento inesperado con Credential Guard.

PackageName: msv1_0"
Advertencia,21/11/2024 3:58:29,LsaSrv,6155,Ninguno,"El paquete LSA no está firmado como se esperaba. Esto puede provocar un comportamiento inesperado con Credential Guard.

PackageName: kerberos"
Advertencia,21/11/2024 3:58:29,LsaSrv,6155,Ninguno,"El paquete LSA no está firmado como se esperaba. Esto puede provocar un comportamiento inesperado con Credential Guard.

PackageName: negoexts"
Advertencia,21/11/2024 3:58:29,Microsoft-Windows-Wininit,15,Ninguno,"Credential Guard y/o VBS Key Isolation están configurados, pero el kernel seguro no se está ejecutando. Continúa sin ellos."
Crítico,21/11/2024 3:57:52,Microsoft-Windows-Kernel-Power,41,(63),"Se reinició el sistema sin apagarlo limpiamente primero. Este error puede producirse si el sistema dejó de responder, se bloqueó o se interrumpió el suministro eléctrico de forma inesperada."
Advertencia,20/11/2024 20:17:23,BROWSER,8021,Ninguno,"El servicio explorador no puede recuperar una lista de servidores del explorador maestro \\RAQUEL en la red \Device\NetBT_Tcpip_{31D2A2E1-2E9C-4695-9CCC-FBA2256F0AA8}.
 
 Explorador maestro: \\RAQUEL
 Red: \Device\NetBT_Tcpip_{31D2A2E1-2E9C-4695-9CCC-FBA2256F0AA8}
 
 Este evento puede deberse a una pérdida temporal de conectividad en la red. Si aparece de nuevo este mensaje, compruebe que el servidor esté aún conectado a la red. El código devuelto está en el cuadro de texto Datos."
Advertencia,20/11/2024 20:03:22,Microsoft-Windows-DistributedCOM,10016,Ninguno,"La configuración de permisos específico de la aplicación no concede el permiso Iniciar Local para la aplicación de servidor COM con CLSID 
Windows.SecurityCenter.WscDataProtection
 y APPID 
No disponible
 al usuario NT AUTHORITY\SYSTEM con SID (S-1-5-18) en la dirección LocalHost (con LRPC) que se ejecuta en el contenedor de aplicaciones con SID No disponible (No disponible). Este permiso de seguridad se puede modificar mediante la herramienta administrativa Servicios de componentes."
Error,20/11/2024 20:03:20,Service Control Manager,7000,Ninguno,"El servicio Google Update Servicio (gupdate) no pudo iniciarse debido al siguiente error: 
El servicio no respondió a tiempo a la solicitud de inicio o de control."
Error,20/11/2024 20:03:20,Service Control Manager,7009,Ninguno,Se agotó el tiempo de espera (30000 ms) para la conexión con el servicio Google Update Servicio (gupdate).
Advertencia,20/11/2024 20:01:28,Microsoft-Windows-DNS-Client,1014,(1014),La resolución de nombres para el nombre ecs.office.com agotó el tiempo de espera después de que ninguno de los servidores DNS configurados respondiera. PID de cliente 4604.
Advertencia,20/11/2024 20:01:18,Microsoft-Windows-WMI,63,Ninguno,"Un proveedor (IntelMEProv) se ha registrado en el espacio de nombres del Instrumental de administración de Windows, root\Intel_ME, para usar la cuenta LocalSystem. Esta cuenta tiene privilegios y el proveedor puede originar una infracción de seguridad si no suplanta correctamente las solicitudes de usuarios."
Advertencia,20/11/2024 20:01:18,Microsoft-Windows-WMI,63,Ninguno,"Un proveedor (IntelMEProv) se ha registrado en el espacio de nombres del Instrumental de administración de Windows, root\Intel_ME, para usar la cuenta LocalSystem. Esta cuenta tiene privilegios y el proveedor puede originar una infracción de seguridad si no suplanta correctamente las solicitudes de usuarios."
Advertencia,20/11/2024 20:01:18,Microsoft-Windows-WMI,63,Ninguno,"Un proveedor (IntelMEProv) se ha registrado en el espacio de nombres del Instrumental de administración de Windows, root\Intel_ME, para usar la cuenta LocalSystem. Esta cuenta tiene privilegios y el proveedor puede originar una infracción de seguridad si no suplanta correctamente las solicitudes de usuarios."
Advertencia,20/11/2024 20:01:16,vmauthd,1000,Ninguno,SSLConfigLoad: Failed to load OpenSSL config file.

Error,20/11/2024 20:01:15,EventLog,6008,Ninguno,El cierre anterior del sistema a las 02:38:13 p. m. del ‎20/‎11/‎2024 resultó inesperado.
Advertencia,20/11/2024 20:01:14,LsaSrv,6155,Ninguno,"El paquete LSA no está firmado como se esperaba. Esto puede provocar un comportamiento inesperado con Credential Guard.

PackageName: msv1_0"
Advertencia,20/11/2024 20:01:14,LsaSrv,6155,Ninguno,"El paquete LSA no está firmado como se esperaba. Esto puede provocar un comportamiento inesperado con Credential Guard.

PackageName: sfapm"
Advertencia,20/11/2024 20:01:14,LsaSrv,6155,Ninguno,"El paquete LSA no está firmado como se esperaba. Esto puede provocar un comportamiento inesperado con Credential Guard.

PackageName: schannel"
Advertencia,20/11/2024 20:01:14,LsaSrv,6155,Ninguno,"El paquete LSA no está firmado como se esperaba. Esto puede provocar un comportamiento inesperado con Credential Guard.

PackageName: wdigest"
Advertencia,20/11/2024 20:01:14,LsaSrv,6155,Ninguno,"El paquete LSA no está firmado como se esperaba. Esto puede provocar un comportamiento inesperado con Credential Guard.

PackageName: cloudap"
Advertencia,20/11/2024 20:01:14,LsaSrv,6155,Ninguno,"El paquete LSA no está firmado como se esperaba. Esto puede provocar un comportamiento inesperado con Credential Guard.

PackageName: pku2u"
Advertencia,20/11/2024 20:01:14,LsaSrv,6155,Ninguno,"El paquete LSA no está firmado como se esperaba. Esto puede provocar un comportamiento inesperado con Credential Guard.

PackageName: tspkg"
Advertencia,20/11/2024 20:01:14,LsaSrv,6155,Ninguno,"El paquete LSA no está firmado como se esperaba. Esto puede provocar un comportamiento inesperado con Credential Guard.

PackageName: msv1_0"
Advertencia,20/11/2024 20:01:14,LsaSrv,6155,Ninguno,"El paquete LSA no está firmado como se esperaba. Esto puede provocar un comportamiento inesperado con Credential Guard.

PackageName: kerberos"
Advertencia,20/11/2024 20:01:14,LsaSrv,6155,Ninguno,"El paquete LSA no está firmado como se esperaba. Esto puede provocar un comportamiento inesperado con Credential Guard.

PackageName: negoexts"
Advertencia,20/11/2024 20:01:14,Microsoft-Windows-Wininit,15,Ninguno,"Credential Guard y/o VBS Key Isolation están configurados, pero el kernel seguro no se está ejecutando. Continúa sin ellos."
Crítico,20/11/2024 20:00:37,Microsoft-Windows-Kernel-Power,41,(63),"Se reinició el sistema sin apagarlo limpiamente primero. Este error puede producirse si el sistema dejó de responder, se bloqueó o se interrumpió el suministro eléctrico de forma inesperada."
Advertencia,20/11/2024 14:50:47,Display,4101,Ninguno,El controlador de pantalla nvlddmkm dejó de responder y se recuperó correctamente.
Advertencia,20/11/2024 11:17:50,Display,4101,Ninguno,El controlador de pantalla nvlddmkm dejó de responder y se recuperó correctamente.
Advertencia,20/11/2024 8:38:30,Microsoft-Windows-DistributedCOM,10016,Ninguno,"La configuración de permisos específico de la aplicación no concede el permiso Activación Local para la aplicación de servidor COM con CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 y APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 al usuario DESKTOP-J7297OU\USUARIO con SID (S-1-5-21-2406599888-185599422-2313661707-1001) en la dirección LocalHost (con LRPC) que se ejecuta en el contenedor de aplicaciones con SID MicrosoftWindows.Client.WebExperience_524.30502.30.0_x64__cw5n1h2txyewy (No disponible). Este permiso de seguridad se puede modificar mediante la herramienta administrativa Servicios de componentes."
Advertencia,20/11/2024 8:38:14,Microsoft-Windows-DistributedCOM,10016,Ninguno,"La configuración de permisos específico de la aplicación no concede el permiso Activación Local para la aplicación de servidor COM con CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 y APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 al usuario DESKTOP-J7297OU\USUARIO con SID (S-1-5-21-2406599888-185599422-2313661707-1001) en la dirección LocalHost (con LRPC) que se ejecuta en el contenedor de aplicaciones con SID No disponible (No disponible). Este permiso de seguridad se puede modificar mediante la herramienta administrativa Servicios de componentes."
Advertencia,20/11/2024 8:09:06,Microsoft-Windows-DistributedCOM,10016,Ninguno,"La configuración de permisos específico de la aplicación no concede el permiso Activación Local para la aplicación de servidor COM con CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 y APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 al usuario DESKTOP-J7297OU\USUARIO con SID (S-1-5-21-2406599888-185599422-2313661707-1001) en la dirección LocalHost (con LRPC) que se ejecuta en el contenedor de aplicaciones con SID No disponible (No disponible). Este permiso de seguridad se puede modificar mediante la herramienta administrativa Servicios de componentes."
Advertencia,20/11/2024 4:00:20,Microsoft-Windows-DistributedCOM,10016,Ninguno,"La configuración de permisos específico de la aplicación no concede el permiso Iniciar Local para la aplicación de servidor COM con CLSID 
Windows.SecurityCenter.WscDataProtection
 y APPID 
No disponible
 al usuario NT AUTHORITY\SYSTEM con SID (S-1-5-18) en la dirección LocalHost (con LRPC) que se ejecuta en el contenedor de aplicaciones con SID No disponible (No disponible). Este permiso de seguridad se puede modificar mediante la herramienta administrativa Servicios de componentes."
Error,20/11/2024 4:00:18,Service Control Manager,7009,Ninguno,Se agotó el tiempo de espera (30000 ms) para la conexión con el servicio Google Update Servicio (gupdate).
Error,20/11/2024 4:00:18,Service Control Manager,7000,Ninguno,"El servicio Google Update Servicio (gupdate) no pudo iniciarse debido al siguiente error: 
El servicio no respondió a tiempo a la solicitud de inicio o de control."
Advertencia,20/11/2024 3:58:27,Microsoft-Windows-DNS-Client,1014,(1014),La resolución de nombres para el nombre ecs.office.com agotó el tiempo de espera después de que ninguno de los servidores DNS configurados respondiera. PID de cliente 4752.
Advertencia,20/11/2024 3:58:16,Microsoft-Windows-WMI,63,Ninguno,"Un proveedor (IntelMEProv) se ha registrado en el espacio de nombres del Instrumental de administración de Windows, root\Intel_ME, para usar la cuenta LocalSystem. Esta cuenta tiene privilegios y el proveedor puede originar una infracción de seguridad si no suplanta correctamente las solicitudes de usuarios."
Advertencia,20/11/2024 3:58:16,Microsoft-Windows-WMI,63,Ninguno,"Un proveedor (IntelMEProv) se ha registrado en el espacio de nombres del Instrumental de administración de Windows, root\Intel_ME, para usar la cuenta LocalSystem. Esta cuenta tiene privilegios y el proveedor puede originar una infracción de seguridad si no suplanta correctamente las solicitudes de usuarios."
Advertencia,20/11/2024 3:58:16,Microsoft-Windows-WMI,63,Ninguno,"Un proveedor (IntelMEProv) se ha registrado en el espacio de nombres del Instrumental de administración de Windows, root\Intel_ME, para usar la cuenta LocalSystem. Esta cuenta tiene privilegios y el proveedor puede originar una infracción de seguridad si no suplanta correctamente las solicitudes de usuarios."
Advertencia,20/11/2024 3:58:15,vmauthd,1000,Ninguno,SSLConfigLoad: Failed to load OpenSSL config file.

Error,20/11/2024 3:58:13,EventLog,6008,Ninguno,El cierre anterior del sistema a las 12:25:33 a. m. del ‎20/‎11/‎2024 resultó inesperado.
Advertencia,20/11/2024 3:58:12,LsaSrv,6155,Ninguno,"El paquete LSA no está firmado como se esperaba. Esto puede provocar un comportamiento inesperado con Credential Guard.

PackageName: msv1_0"
Advertencia,20/11/2024 3:58:12,LsaSrv,6155,Ninguno,"El paquete LSA no está firmado como se esperaba. Esto puede provocar un comportamiento inesperado con Credential Guard.

PackageName: sfapm"
Advertencia,20/11/2024 3:58:12,LsaSrv,6155,Ninguno,"El paquete LSA no está firmado como se esperaba. Esto puede provocar un comportamiento inesperado con Credential Guard.

PackageName: schannel"
Advertencia,20/11/2024 3:58:12,LsaSrv,6155,Ninguno,"El paquete LSA no está firmado como se esperaba. Esto puede provocar un comportamiento inesperado con Credential Guard.

PackageName: wdigest"
Advertencia,20/11/2024 3:58:12,LsaSrv,6155,Ninguno,"El paquete LSA no está firmado como se esperaba. Esto puede provocar un comportamiento inesperado con Credential Guard.

PackageName: cloudap"
Advertencia,20/11/2024 3:58:12,LsaSrv,6155,Ninguno,"El paquete LSA no está firmado como se esperaba. Esto puede provocar un comportamiento inesperado con Credential Guard.

PackageName: pku2u"
Advertencia,20/11/2024 3:58:12,LsaSrv,6155,Ninguno,"El paquete LSA no está firmado como se esperaba. Esto puede provocar un comportamiento inesperado con Credential Guard.

PackageName: tspkg"
Advertencia,20/11/2024 3:58:12,LsaSrv,6155,Ninguno,"El paquete LSA no está firmado como se esperaba. Esto puede provocar un comportamiento inesperado con Credential Guard.

PackageName: msv1_0"
Advertencia,20/11/2024 3:58:12,LsaSrv,6155,Ninguno,"El paquete LSA no está firmado como se esperaba. Esto puede provocar un comportamiento inesperado con Credential Guard.

PackageName: kerberos"
Advertencia,20/11/2024 3:58:12,LsaSrv,6155,Ninguno,"El paquete LSA no está firmado como se esperaba. Esto puede provocar un comportamiento inesperado con Credential Guard.

PackageName: negoexts"
Advertencia,20/11/2024 3:58:12,Microsoft-Windows-Wininit,15,Ninguno,"Credential Guard y/o VBS Key Isolation están configurados, pero el kernel seguro no se está ejecutando. Continúa sin ellos."
Crítico,20/11/2024 3:57:34,Microsoft-Windows-Kernel-Power,41,(63),"Se reinició el sistema sin apagarlo limpiamente primero. Este error puede producirse si el sistema dejó de responder, se bloqueó o se interrumpió el suministro eléctrico de forma inesperada."
Advertencia,20/11/2024 0:23:35,Microsoft-Windows-Time-Service,36,Ninguno,"The time service has not synchronized the system time for the last 51069 seconds because none of the time service providers provided a usable time stamp. The time service will not update the local system time until it is able to synchronize with a time source. If the local system is configured to act as a time server for clients, it will stop advertising as a time source to clients after 35331 seconds. The time service will continue to retry and sync time with its time sources. Check system event log for other W32time events for more details. Run 'w32tm /resync' to force an instant time synchronization. You can control the frequency of the time source rediscovery using ClockHoldoverPeriod W32time config setting. Modify the EventLogFlags W32time config setting if you wish to disable this message."
Advertencia,19/11/2024 19:18:44,Microsoft-Windows-Time-Service,134,Ninguno,"NtpClient no pudo establecer un sistema del mismo nivel manual para usar como origen de la hora debido a un error de resolución de DNS en 'time.windows.com,0x9'. NtpClient lo intentará de nuevo dentro de 15 minutos y doblará el intervalo de reintento en adelante. Error: Host desconocido. (0x80072AF9)"
Advertencia,19/11/2024 17:50:56,Microsoft-Windows-DNS-Client,1014,(1014),La resolución de nombres para el nombre relay-9c43c876.net.anydesk.com agotó el tiempo de espera después de que ninguno de los servidores DNS configurados respondiera. PID de cliente 4584.
Error,19/11/2024 15:41:21,Microsoft-Windows-DistributedCOM,10010,Ninguno,El servidor Windows.Media.Capture.Internal.AppCaptureShell no se registró con DCOM dentro del tiempo de espera requerido.
Advertencia,19/11/2024 14:42:37,Microsoft-Windows-DistributedCOM,10016,Ninguno,"La configuración de permisos específico de la aplicación no concede el permiso Activación Local para la aplicación de servidor COM con CLSID 
{8BC3F05E-D86B-11D0-A075-00C04FB68820}
 y APPID 
{8BC3F05E-D86B-11D0-A075-00C04FB68820}
 al usuario DESKTOP-J7297OU\USUARIO con SID (S-1-5-21-2406599888-185599422-2313661707-1001) en la dirección LocalHost (con LRPC) que se ejecuta en el contenedor de aplicaciones con SID No disponible (S-1-15-2-1647475632-2963598875-2199665216-4163668633-3774799272-842489813-1456533469). Este permiso de seguridad se puede modificar mediante la herramienta administrativa Servicios de componentes."
Advertencia,19/11/2024 11:18:49,Microsoft-Windows-DistributedCOM,10016,Ninguno,"La configuración de permisos específico de la aplicación no concede el permiso Activación Local para la aplicación de servidor COM con CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 y APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 al usuario DESKTOP-J7297OU\USUARIO con SID (S-1-5-21-2406599888-185599422-2313661707-1001) en la dirección LocalHost (con LRPC) que se ejecuta en el contenedor de aplicaciones con SID No disponible (No disponible). Este permiso de seguridad se puede modificar mediante la herramienta administrativa Servicios de componentes."
Advertencia,19/11/2024 10:54:33,Display,4101,Ninguno,El controlador de pantalla nvlddmkm dejó de responder y se recuperó correctamente.
Advertencia,19/11/2024 10:24:22,Microsoft-Windows-DNS-Client,1014,(1014),La resolución de nombres para el nombre googleads.g.doubleclick.com agotó el tiempo de espera después de que ninguno de los servidores DNS configurados respondiera. PID de cliente 15852.
Error,19/11/2024 10:14:25,Microsoft-Windows-WindowsUpdateClient,20,Agente de Windows Update,Error de instalación: error de Windows al instalar la siguiente actualización con el error 0x80073D02: 9MV0B5HZVK9Z-Microsoft.GamingApp.
Advertencia,19/11/2024 9:33:35,Microsoft-Windows-DistributedCOM,10016,Ninguno,"La configuración de permisos específico de la aplicación no concede el permiso Activación Local para la aplicación de servidor COM con CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 y APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 al usuario DESKTOP-J7297OU\USUARIO con SID (S-1-5-21-2406599888-185599422-2313661707-1001) en la dirección LocalHost (con LRPC) que se ejecuta en el contenedor de aplicaciones con SID No disponible (No disponible). Este permiso de seguridad se puede modificar mediante la herramienta administrativa Servicios de componentes."
Advertencia,19/11/2024 9:31:22,Display,4101,Ninguno,El controlador de pantalla nvlddmkm dejó de responder y se recuperó correctamente.
Advertencia,19/11/2024 9:31:19,Microsoft-Windows-DistributedCOM,10016,Ninguno,"La configuración de permisos específico de la aplicación no concede el permiso Activación Local para la aplicación de servidor COM con CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 y APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 al usuario DESKTOP-J7297OU\Invitado1 con SID (S-1-5-21-2406599888-185599422-2313661707-1002) en la dirección LocalHost (con LRPC) que se ejecuta en el contenedor de aplicaciones con SID MicrosoftWindows.Client.WebExperience_524.30502.30.0_x64__cw5n1h2txyewy (No disponible). Este permiso de seguridad se puede modificar mediante la herramienta administrativa Servicios de componentes."
Advertencia,19/11/2024 9:04:41,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,19/11/2024 8:47:11,Microsoft-Windows-DistributedCOM,10016,Ninguno,"La configuración de permisos específico de la aplicación no concede el permiso Activación Local para la aplicación de servidor COM con CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 y APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 al usuario DESKTOP-J7297OU\USUARIO con SID (S-1-5-21-2406599888-185599422-2313661707-1001) en la dirección LocalHost (con LRPC) que se ejecuta en el contenedor de aplicaciones con SID MicrosoftWindows.Client.WebExperience_524.30502.30.0_x64__cw5n1h2txyewy (No disponible). Este permiso de seguridad se puede modificar mediante la herramienta administrativa Servicios de componentes."
Advertencia,19/11/2024 8:45:42,Microsoft-Windows-DistributedCOM,10016,Ninguno,"La configuración de permisos específico de la aplicación no concede el permiso Activación Local para la aplicación de servidor COM con CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 y APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 al usuario DESKTOP-J7297OU\USUARIO con SID (S-1-5-21-2406599888-185599422-2313661707-1001) en la dirección LocalHost (con LRPC) que se ejecuta en el contenedor de aplicaciones con SID No disponible (No disponible). Este permiso de seguridad se puede modificar mediante la herramienta administrativa Servicios de componentes."
Advertencia,19/11/2024 8:08:01,Microsoft-Windows-System-Restore,8303,Ninguno,Scoping unsuccessful for shadowcopy \\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy2 with error 0x80070057.
Error,19/11/2024 8:04:35,Service Control Manager,7023,Ninguno,"El servicio Mozilla Maintenance Service se cerró con el siguiente error: 
Función incorrecta."
Error,19/11/2024 7:59:35,Universal Print,1,Ninguno,"No se encuentra la descripción del id. de evento 1 en el origen Universal Print. El componente que provoca este evento no está instalado en el equipo local, o bien la instalación está dañada. Puede instalar o reparar el componente en el equipo local.

Si el evento se originó en otro equipo, la información que se va a mostrar tenía que haberse guardado con el evento.

Se incluyó la siguiente información con el evento:
Retrieve printer PDC operation failed (IPP status code: 1024): 0x80004005
APMon.dll

El recurso específico de configuración regional para el mensaje deseado no está presente
"
Advertencia,19/11/2024 7:59:10,Microsoft-Windows-DistributedCOM,10016,Ninguno,"La configuración de permisos específico de la aplicación no concede el permiso Activación Local para la aplicación de servidor COM con CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 y APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 al usuario DESKTOP-J7297OU\USUARIO con SID (S-1-5-21-2406599888-185599422-2313661707-1001) en la dirección LocalHost (con LRPC) que se ejecuta en el contenedor de aplicaciones con SID No disponible (No disponible). Este permiso de seguridad se puede modificar mediante la herramienta administrativa Servicios de componentes."
Advertencia,19/11/2024 7:58:51,Microsoft-Windows-DNS-Client,1014,(1014),La resolución de nombres para el nombre boot.net.anydesk.com agotó el tiempo de espera después de que ninguno de los servidores DNS configurados respondiera. PID de cliente 4584.
Advertencia,19/11/2024 7:58:39,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,19/11/2024 7:58:33,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,19/11/2024 7:58:24,Microsoft-Windows-Time-Service,134,Ninguno,"NtpClient no pudo establecer un sistema del mismo nivel manual para usar como origen de la hora debido a un error de resolución de DNS en 'time.windows.com,0x9'. NtpClient lo intentará de nuevo dentro de 15 minutos y doblará el intervalo de reintento en adelante. Error: Host desconocido. (0x80072AF9)"
Advertencia,18/11/2024 9:17:57,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,18/11/2024 9:17:23,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,18/11/2024 9:17:00,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,18/11/2024 9:15:01,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,18/11/2024 9:14:40,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,18/11/2024 9:13:51,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,18/11/2024 9:13:49,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,18/11/2024 9:13:46,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,18/11/2024 9:13:23,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,18/11/2024 9:12:30,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,18/11/2024 9:11:47,Microsoft-Windows-DNS-Client,1014,(1014),La resolución de nombres para el nombre ecs.office.com agotó el tiempo de espera después de que ninguno de los servidores DNS configurados respondiera. PID de cliente 4812.
Advertencia,18/11/2024 9:11:35,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,18/11/2024 9:11:15,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,18/11/2024 9:11:01,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,18/11/2024 9:10:56,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,18/11/2024 9:10:22,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,18/11/2024 9:09:22,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,18/11/2024 9:09:17,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,18/11/2024 9:09:03,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,18/11/2024 9:09:00,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,18/11/2024 9:08:58,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,18/11/2024 9:08:04,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,18/11/2024 9:08:02,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,18/11/2024 9:07:59,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,18/11/2024 9:07:43,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,18/11/2024 9:07:23,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,18/11/2024 9:07:20,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,18/11/2024 9:07:03,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,18/11/2024 9:05:39,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,18/11/2024 9:05:36,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,18/11/2024 9:05:20,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,18/11/2024 9:05:04,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,18/11/2024 9:04:25,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,18/11/2024 9:04:23,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
Advertencia,18/11/2024 9:04:20,e1dexpress,27,Ninguno,"Intel(R) Ethernet Connection (2) I219-LM
 Network link is disconnected.
"
